Start (s),End (s),Scientific name,Common name,Confidence,File,week,overlap,sensitivity,min_conf,model,Chunk file,Chunk offset (s),Chunk local start (s),Chunk local end (s)
8622,8625,Pica pica,Eurasian Magpie,0.9347,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,222,225
8634,8637,Pica pica,Eurasian Magpie,0.9615,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,234,237
8649,8652,Pluvialis apricaria,European Golden-Plover,0.2964,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,249,252
8823,8826,Gallinula chloropus,Eurasian Moorhen,0.4317,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,423,426
8946,8949,Turdus iliacus,Redwing,0.8255,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,546,549
8994,8997,Turdus iliacus,Redwing,0.3747,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,594,597
9018,9021,Erithacus rubecula,European Robin,0.2897,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,18,21
9042,9045,Turdus iliacus,Redwing,0.6934,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,42,45
9075,9078,Turdus iliacus,Redwing,0.2773,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,75,78
9090,9093,Turdus iliacus,Redwing,0.7217,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,90,93
9093,9096,Erithacus rubecula,European Robin,0.3222,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,93,96
9093,9096,Turdus iliacus,Redwing,0.3091,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,93,96
9111,9114,Larus argentatus,Herring Gull,0.7141,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,111,114
9117,9120,Larus argentatus,Herring Gull,0.8471,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,117,120
9120,9123,Larus argentatus,Herring Gull,0.3983,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,120,123
9123,9126,Larus argentatus,Herring Gull,0.5525,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,123,126
9324,9327,Turdus merula,Eurasian Blackbird,0.4119,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,324,327
9372,9375,Corvus corone,Carrion Crow,0.3911,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,372,375
9576,9579,Branta canadensis,Canada Goose,0.9251,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,576,579
9579,9582,Branta canadensis,Canada Goose,0.8063,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,579,582
9582,9585,Branta canadensis,Canada Goose,0.3391,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_015.wav,9000,582,585
9672,9675,Pluvialis apricaria,European Golden-Plover,0.3021,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_016.wav,9600,72,75
9693,9696,Pluvialis apricaria,European Golden-Plover,0.4984,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_016.wav,9600,93,96
9756,9759,Pyrrhula pyrrhula,Eurasian Bullfinch,0.7272,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_016.wav,9600,156,159
9831,9834,Cyanistes caeruleus,Eurasian Blue Tit,0.4354,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_016.wav,9600,231,234
9831,9834,Emberiza citrinella,Yellowhammer,0.3894,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_016.wav,9600,231,234
9849,9852,Turdus merula,Eurasian Blackbird,0.8274,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_016.wav,9600,249,252
9939,9942,Prunella modularis,Dunnock,0.4123,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_016.wav,9600,339,342
10053,10056,Corvus corone,Carrion Crow,0.3009,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_016.wav,9600,453,456
10329,10332,Fulica atra,Eurasian Coot,0.3230,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_017.wav,10200,129,132
10743,10746,Erithacus rubecula,European Robin,0.4065,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_017.wav,10200,543,546
10995,10998,Haematopus ostralegus,Eurasian Oystercatcher,0.4026,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_018.wav,10800,195,198
10995,10998,Pyrrhula pyrrhula,Eurasian Bullfinch,0.3312,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_018.wav,10800,195,198
11556,11559,Turdus philomelos,Song Thrush,0.8446,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_019.wav,11400,156,159
11556,11559,Erithacus rubecula,European Robin,0.3102,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_019.wav,11400,156,159
11982,11985,Erithacus rubecula,European Robin,0.2846,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_019.wav,11400,582,585
13539,13542,Prunella modularis,Dunnock,0.5262,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_022.wav,13200,339,342
13587,13590,Anas crecca,Green-winged Teal,0.3497,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_022.wav,13200,387,390
13770,13773,Prunella modularis,Dunnock,0.2944,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_022.wav,13200,570,573
13827,13830,Turdus philomelos,Song Thrush,0.6316,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_023.wav,13800,27,30
14451,14454,Pyrrhula pyrrhula,Eurasian Bullfinch,0.2837,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_024.wav,14400,51,54
14799,14802,Corvus corone,Carrion Crow,0.3254,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_024.wav,14400,399,402
15126,15129,Fulica atra,Eurasian Coot,0.3389,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_025.wav,15000,126,129
15186,15189,Fulica atra,Eurasian Coot,0.5551,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_025.wav,15000,186,189
16515,16518,Corvus corone,Carrion Crow,0.4460,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_027.wav,16200,315,318
17523,17526,Columba livia,Rock Pigeon,0.5803,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_029.wav,17400,123,126
